"","rated","turns","victory_status","winner","white_id","white_rating","black_id","black_rating","opening_name"
"12411","FALSE",112,"draw","draw","chess-brahs",1950,"aks_oks",1477,"Zukertort Opening"
"12412","FALSE",70,"draw","draw","chess-brahs",1950,"adn_bravo88",1500,"King's Indian Attack"
"12413","TRUE",50,"resign","black","chess-brahs",2036,"cdvh",1706,"King's Indian Attack"
"12414","FALSE",40,"resign","black","turkchessboy123",1795,"chess-brahs",2036,"Sicilian Defense"
"12415","TRUE",33,"mate","white","chess-brahs",2023,"arda2828",1671,"Zukertort Opening"
"12416","TRUE",30,"mate","black","arda2828",1675,"chess-brahs",2008,"Sicilian Defense"
"12417","TRUE",53,"mate","white","chess-brahs",1990,"arda2828",1678,"Zukertort Opening"
"12418","FALSE",30,"draw","draw","chess-brahs",1990,"corol",1465,"King's Indian Attack"
"12419","FALSE",11,"draw","draw","chess-brahs",1990,"msexeter",1756,"Zukertort Opening"
"12421","FALSE",67,"draw","draw","chess-brahs",1990,"factionmaster",1447,"Zukertort Opening"
"12422","TRUE",41,"resign","black","bugzzila",1458,"chess-brahs",1980,"Hungarian Opening"
"12423","TRUE",28,"resign","white","chess-brahs",1967,"bugzzila",1500,"Zukertort Opening"
"12424","FALSE",52,"resign","white","chess-brahs",1967,"swordswiper",1295,"King's Indian Attack"
"12425","FALSE",30,"resign","black","tomerari",2102,"chess-brahs",1967,"Sicilian Defense"
"12436","FALSE",79,"resign","white","chessninja48",2447,"lukarpov",1802,"Queen's Gambit Declined"
"12438","FALSE",91,"resign","white","rajuppi",2452,"lukarpov",1802,"Queen's Indian Defense"
"12445","FALSE",64,"draw","draw","rajuppi",2426,"lukarpov",1802,"English Opening"
"12448","FALSE",49,"resign","white","lance5500",2621,"lukarpov",1802,"Queen's Gambit Declined"
"12449","FALSE",10,"resign","white","zugaddict",2035,"lukarpov",1802,"Caro-Kann Defense"
"12450","FALSE",77,"resign","white","lance5500",2621,"lukarpov",1802,"Queen's Gambit Declined"
"12451","FALSE",34,"mate","black","lukarpov",1802,"chess-stat",2500,"Budapest Defense"
"12452","FALSE",39,"resign","black","lukarpov",1802,"e-shaposhnikov",1500,"Queen's Indian Defense"
"12454","FALSE",88,"resign","black","lukarpov",1802,"kastorcito",1500,"Sicilian Defense"
"12459","FALSE",94,"resign","black","lukarpov",1802,"chess-stat",2500,"French Defense"
"12461","FALSE",37,"resign","black","lukarpov",1802,"kastorcito",1500,"Sicilian Defense"
"12462","FALSE",91,"resign","white","kastorcito",1500,"lukarpov",1802,"Sicilian Defense"
"12463","FALSE",69,"draw","draw","lukarpov",1802,"kastorcito",1500,"Philidor Defense"
"12464","FALSE",59,"resign","white","kastorcito",1500,"lukarpov",1802,"Colle System"
"12465","FALSE",58,"resign","white","kastorcito",1500,"lukarpov",1802,"Caro-Kann Defense"
"12466","FALSE",95,"outoftime","white","chess-stat",2500,"lukarpov",1802,"Caro-Kann Defense"
"12467","FALSE",37,"resign","black","lukarpov",1802,"titlekiller",2473,"Sicilian Defense"
"12469","TRUE",43,"resign","white","lolmens",2153,"mindworm",2168,"Russian Game"
"12470","TRUE",56,"resign","black","mindworm",2180,"lolmens",2134,"Slav Indian"
"12488","TRUE",73,"mate","white","lolmens",1918,"valera1954",1883,"Slav Defense"
"12493","TRUE",52,"resign","black","miroslav1948",1982,"lolmens",1512,"Sicilian Defense"
"12555","FALSE",130,"draw","draw","mika2012",1776,"kerilka",1728,"Italian Game"
"12556","FALSE",68,"mate","black","kerilka",1728,"mika2012",1776,"Queen's Pawn Game"
"12559","FALSE",128,"outoftime","black","mika2012",1776,"kerilka",1718,"Owen Defense"
"12560","FALSE",116,"mate","black","kerilka",1718,"mika2012",1776,"Italian Game"
"12561","FALSE",54,"mate","black","kerilka",1718,"mika2012",1776,"King's Pawn Opening"
"12562","FALSE",19,"mate","white","mika2012",1776,"kerilka",1718,"Bishop's Opening"
"12563","FALSE",82,"mate","black","kerilka",1697,"mika2012",1776,"Polish Opening"
"12611","FALSE",47,"outoftime","white","lance5500",2621,"koryakinrus",1715,"Italian Game"
"12612","FALSE",30,"resign","black","lance5500",2621,"koryakinrus",1715,"Italian Game"
"12614","FALSE",47,"resign","white","lance5500",2621,"koryakinrus",1715,"Gruenfeld Defense"
"12615","FALSE",17,"resign","black","koryakinrus",1715,"lance5500",2621,"Sicilian Defense"
"12616","FALSE",104,"resign","black","koryakinrus",1715,"lance5500",2621,"Sicilian Defense"
"12646","TRUE",84,"resign","black","prados",1950,"superhero098",1960,"Queen's Pawn Game"
"12648","FALSE",72,"resign","white","ranko898",2065,"superhero098",1976,"Sicilian Defense"
"12649","TRUE",63,"resign","white","cuxhaven",1976,"superhero098",1988,"Sicilian Defense"
"12650","TRUE",141,"resign","white","superhero098",1976,"cuxhaven",1987,"King's Knight Opening"
"12651","TRUE",92,"mate","black","soosi98",2035,"superhero098",1961,"Benoni Defense"
"12652","TRUE",64,"resign","black","superhero098",1975,"wqf7",1908,"Four Knights Game"
"12653","TRUE",90,"resign","black","zovar",1463,"superhero098",1974,"Zukertort Opening"
"12654","TRUE",70,"mate","black","superhero098",1997,"miqomanukyan2001",1480,"Center Game"
"12655","FALSE",68,"resign","black","adenildo",1950,"superhero098",1997,"Scandinavian Defense"
"12656","TRUE",63,"mate","white","emiliooo",2229,"superhero098",2002,"French Defense"
"12658","FALSE",75,"mate","white","rusoleg1",1904,"romanar2006",1509,"Queen's Pawn Game"
"12659","FALSE",50,"resign","black","romanar2006",1509,"rusoleg1",1904,"Pirc Defense"
"12660","TRUE",105,"resign","white","romanar2006",1502,"ivan_2009",1361,"Sicilian Defense"
"12663","TRUE",41,"resign","black","ivan_2009",1369,"romanar2006",1502,"Italian Game"
"12665","FALSE",109,"mate","white","chenla",1427,"romanar2006",1493,"Ruy Lopez"
"12666","FALSE",17,"mate","white","romanar2006",1493,"pilki",1781,"Sicilian Defense"
"12667","FALSE",47,"mate","white","chenla",1427,"romanar2006",1493,"Ruy Lopez"
"12668","FALSE",20,"resign","black","romanar2006",1493,"pilki",1781,"King's Pawn Game"
"12669","FALSE",15,"resign","white","romanar2006",1493,"chenla",1427,"Italian Game"
"12670","FALSE",45,"resign","white","pilki",1781,"romanar2006",1493,"Italian Game"
"12671","FALSE",45,"resign","white","pilki",1781,"romanar2006",1493,"Queen's Gambit Declined"
"12674","TRUE",43,"resign","white","sabr1998",1638,"romanar2006",1500,"Ruy Lopez"
"12675","TRUE",81,"outoftime","white","romanar2006",1488,"ezzdinus",1527,"Alekhine Defense"
"12677","TRUE",54,"mate","black","rehcsif6rehcsif",1547,"romanar2006",1486,"Ruy Lopez"
"12686","TRUE",33,"resign","white","lionnessebim1",1938,"triexplyz",1352,"Queen's Pawn Game"
"12690","TRUE",96,"resign","black","karmaboanil",1717,"lionnessebim1",1918,"Bird Opening"
"12691","TRUE",67,"resign","white","lionnessebim1",1910,"mvl9000",1773,"King's Indian Defense"
"12697","TRUE",58,"resign","black","indro4378",2128,"lionnessebim1",1896,"French Defense"
"12698","TRUE",50,"resign","black","lionnessebim1",1901,"indro4378",2123,"Englund Gambit Complex Declined"
"12709","TRUE",50,"resign","black","lahayejose012",1709,"yarbis",1628,"Indian Game"
"12710","TRUE",58,"resign","black","yarbis",1636,"lahayejose012",1701,"French Defense"
"12711","TRUE",45,"resign","white","lahayejose012",1692,"yarbis",1645,"Queen's Pawn Game"
"12748","FALSE",42,"mate","black","pietaritamminen",1416,"yellowdragoon",2361,"King's Gambit Declined"
"12749","FALSE",83,"mate","white","schachmalanders",2401,"pietaritamminen",1416,"Sicilian Defense"
"12750","FALSE",59,"mate","white","schachmalanders",2401,"pietaritamminen",1416,"Scotch Game"
"12751","FALSE",29,"resign","white","yellowdragoon",2361,"victress",1695,"Scandinavian Defense"
"12754","TRUE",57,"resign","white","victress",1674,"franckonjar",1579,"Italian Game"
"12755","TRUE",38,"resign","black","franckonjar",1587,"victress",1666,"Scandinavian Defense"
"12756","TRUE",42,"resign","white","t3v3a3d",1751,"victress",1675,"King's Pawn Game"
"12757","TRUE",22,"resign","black","victress",1684,"t3v3a3d",1742,"King's Pawn Game"
"12758","TRUE",23,"resign","white","t3v3a3d",1732,"victress",1694,"Scandinavian Defense"
"12766","TRUE",45,"resign","white","patolino",1510,"victress",1729,"King's Pawn Game"
"12780","FALSE",63,"resign","white","synadze",1500,"ianremsen",1621,"Caro-Kann Defense"
"12781","FALSE",52,"resign","black","ianremsen",1621,"synadze",1500,"Ruy Lopez"
"12789","FALSE",29,"resign","white","twipply",1894,"ianremsen",1621,"Old Benoni Defense"
"12790","FALSE",33,"resign","black","ianremsen",1621,"twipply",1894,"French Defense"
"12791","FALSE",14,"resign","white","twipply",1894,"ianremsen",1621,"Gruenfeld Defense"
"12792","FALSE",17,"resign","black","ianremsen",1621,"twipply",1894,"Sicilian Defense"
"12793","FALSE",14,"resign","white","twipply",1894,"ianremsen",1621,"Sicilian Defense"
"12794","FALSE",22,"resign","black","ianremsen",1621,"twipply",1894,"Sicilian Defense"
"12795","FALSE",32,"outoftime","black","ianremsen",1621,"abaraba",1903,"Elephant Gambit"
"12796","FALSE",52,"resign","black","ianremsen",1621,"synadze",1500,"Sicilian Defense"
"12797","FALSE",27,"resign","white","abaraba",1903,"ianremsen",1621,"Dutch Defense"
"12798","FALSE",48,"resign","black","ianremsen",1621,"abaraba",1903,"Scandinavian Defense"
"12799","FALSE",39,"resign","white","abaraba",1903,"ianremsen",1621,"Dutch Defense"
"12800","FALSE",81,"resign","black","ianremsen",1621,"abaraba",1903,"Ruy Lopez"
"12802","FALSE",34,"resign","white","abaraba",1903,"ianremsen",1621,"Dutch Defense"
"12804","TRUE",64,"resign","black","ataozguner",2040,"bosspotato",2334,"Modern Defense"
"12805","FALSE",48,"draw","draw","fichess",1973,"ataozguner",2040,"Sicilian Defense"
"12807","FALSE",48,"draw","draw","fichess",1973,"ataozguner",2040,"Sicilian Defense"
"12817","FALSE",17,"resign","white","fichess",1942,"bilel16",1500,"French Defense"
"12850","FALSE",30,"resign","black","ebrish",1778,"cro_chess_fan",1938,"Queen's Pawn Game"
"12851","FALSE",67,"resign","white","cro_chess_fan",1938,"ebrish",1778,"Scandinavian Defense"
"12852","FALSE",37,"resign","white","ebrish",1778,"cro_chess_fan",1938,"Queen's Pawn Game"
"12857","TRUE",32,"resign","black","axela",1801,"cro_chess_fan",1947,"Semi-Slav Defense"
"12867","TRUE",54,"resign","black","2700172",1826,"cro_chess_fan",1919,"Sicilian Defense"
"12868","TRUE",94,"outoftime","black","omid163",1882,"cro_chess_fan",1909,"Sicilian Defense"
"12869","TRUE",57,"resign","white","cro_chess_fan",1907,"checkerssux",1499,"Modern Defense"
"12871","FALSE",65,"resign","white","raxis",1713,"savasmarecelyap",1553,"Four Knights Game"
"12872","FALSE",96,"resign","white","raxis",1713,"savasmarecelyap",1553,"Four Knights Game"
"12873","FALSE",37,"resign","white","savasmarecelyap",1553,"raxis",1713,"Italian Game"
"12898","TRUE",85,"resign","black","e6d4",1999,"larden",1988,"Queen's Indian Defense"
"12899","TRUE",171,"mate","white","larden",1976,"e6d4",2010,"Italian Game"
"12900","TRUE",63,"resign","white","e6d4",2000,"larden",1986,"Queen's Indian Defense"
"12907","TRUE",120,"outoftime","black","e6d4",2001,"ahmad909",2005,"Queen's Gambit Declined"
"12908","TRUE",134,"mate","black","ahmad909",2017,"e6d4",1989,"Bird Opening"
"12909","TRUE",110,"draw","draw","mardavij1",2011,"e6d4",1989,"English Opening"
"12910","TRUE",51,"resign","black","e6d4",2000,"mardavij1",2000,"Queen's Gambit Declined"
"12911","TRUE",89,"resign","white","mardavij1",1988,"e6d4",2011,"Queen's Gambit Declined"
"12915","TRUE",96,"mate","black","mra_py",1826,"e6d4",2015,"Ruy Lopez"
"12916","TRUE",56,"resign","black","e6d4",2032,"mra_py",1810,"Queen's Pawn Game"
"12917","TRUE",68,"resign","black","mra_py",1814,"e6d4",2027,"Ruy Lopez"
"12925","TRUE",135,"resign","black","markan456",1941,"e6d4",2012,"Ruy Lopez"
"12926","TRUE",107,"outoftime","white","e6d4",2002,"markan456",1950,"French Defense"
"12927","TRUE",112,"outoftime","black","markan456",1960,"e6d4",1992,"Ruy Lopez"
"13052","FALSE",69,"mate","white","nico1990",1863,"hunnyman",1760,"Sicilian Defense"
"13053","TRUE",83,"resign","black","aga41_mail-ru",1880,"nico1990",1851,"King's Indian Defense"
"13054","TRUE",103,"resign","white","nico1990",1837,"aga41_mail-ru",1893,"Scandinavian Defense"
"13055","TRUE",151,"mate","white","aga41_mail-ru",1882,"nico1990",1848,"King's Indian Defense"
"13084","TRUE",11,"resign","white","binthaily",1887,"mrsneef",1295,"Nimzowitsch Defense"
"13085","TRUE",54,"resign","black","mrsneef",1296,"binthaily",1886,"Sicilian Defense"
"13086","TRUE",42,"resign","black","binthaily",1913,"mrsneef",1275,"Mikenas Defense"
"13096","TRUE",98,"mate","black","zixi52",1753,"tokbora",1451,"Queen's Pawn Game"
"13097","TRUE",35,"mate","white","zixi52",1699,"tokbora",1457,"Queen's Pawn Game"
"13099","TRUE",75,"mate","white","zixi52",1500,"litvinartem",1545,"Queen's Pawn Game"
"13140","TRUE",198,"resign","black","arthurrr",1246,"a_p_t_e_m_u_u",1340,"King's Pawn Game"
"13141","TRUE",18,"resign","black","a_p_t_e_m_u_u",1347,"mbmlubos",1495,"Philidor Defense"
"13142","TRUE",18,"resign","black","a_p_t_e_m_u_u",1355,"tanganika",1470,"French Defense"
"13145","TRUE",36,"resign","white","triexplyz",1351,"a_p_t_e_m_u_u",1374,"Four Knights Game"
"13149","TRUE",111,"mate","white","a_p_t_e_m_u_u",1347,"akimbohorst",1186,"Four Knights Game"
"13150","TRUE",27,"mate","white","a_p_t_e_m_u_u",1334,"personalidad",1400,"French Defense"
"13151","TRUE",19,"resign","black","vkmansftw",1348,"a_p_t_e_m_u_u",1322,"King's Gambit Accepted"
"13152","TRUE",27,"resign","black","a_p_t_e_m_u_u",1329,"inna457",1466,"Sicilian Defense"
"13153","TRUE",25,"mate","white","a_p_t_e_m_u_u",1295,"alexanderar1977",1821,"King's Knight Opening"
"13154","TRUE",102,"resign","black","vkmansftw",1329,"a_p_t_e_m_u_u",1282,"Queen's Gambit Refused"
"13155","TRUE",60,"mate","black","a_p_t_e_m_u_u",1285,"widja",1598,"Vienna Game"
"13156","TRUE",62,"mate","black","chetelozuro",1099,"a_p_t_e_m_u_u",1279,"Queen's Pawn Game"
"13157","TRUE",130,"draw","draw","a_p_t_e_m_u_u",1275,"alex_11_0",1398,"Caro-Kann Defense"
"13158","TRUE",61,"mate","white","just_basics",1350,"a_p_t_e_m_u_u",1285,"Queen's Gambit Refused"
"13159","TRUE",63,"mate","white","daniamurashov",1383,"a_p_t_e_m_u_u",1286,"Four Knights Game"
"13160","TRUE",50,"mate","black","a_p_t_e_m_u_u",1297,"pjjjzz",1313,"Italian Game"
"13161","TRUE",26,"mate","black","martan1208",1273,"a_p_t_e_m_u_u",1286,"Italian Game"
"13162","TRUE",33,"mate","white","a_p_t_e_m_u_u",1282,"marinovanec",1018,"Russian Game"
"13163","TRUE",17,"mate","white","bulletlover",1231,"a_p_t_e_m_u_u",1295,"Italian Game"
"13164","TRUE",32,"resign","black","a_p_t_e_m_u_u",1306,"antitexnik",1298,"Four Knights Game"
"13165","TRUE",92,"outoftime","black","golho",1195,"a_p_t_e_m_u_u",1298,"Van't Kruijs Opening"
"13166","TRUE",47,"mate","white","diliprake",1383,"a_p_t_e_m_u_u",1307,"Elephant Gambit"
"13167","TRUE",25,"resign","white","a_p_t_e_m_u_u",1296,"aleffblendon",1284,"Sicilian Defense"
"13168","TRUE",71,"mate","white","ivan_franko",1600,"a_p_t_e_m_u_u",1300,"Center Game"
"13169","TRUE",57,"mate","white","a_p_t_e_m_u_u",1282,"ariankiamahdi",1492,"Philidor Defense"
"13170","TRUE",43,"draw","draw","blazingheart",1386,"a_p_t_e_m_u_u",1279,"Hungarian Opening"
"13171","TRUE",17,"mate","white","a_p_t_e_m_u_u",1264,"cserpesgabo",1367,"Giuoco Piano"
"13177","FALSE",44,"draw","draw","klip98",2158,"thorium232",2140,"Ruy Lopez"
"13178","FALSE",51,"resign","white","thorium232",2140,"klip98",2158,"Ruy Lopez"
"13179","FALSE",33,"resign","white","klip98",2158,"thorium232",2140,"Ruy Lopez"
"13187","TRUE",56,"resign","black","klip98",2161,"habboush",2077,"English Opening"
"13188","TRUE",42,"resign","black","habboush",2086,"klip98",2152,"Nimzo-Indian Defense"
"13190","TRUE",109,"resign","white","itsmagic",2311,"klip98",2151,"Sicilian Defense"
"13191","TRUE",45,"resign","white","anejbegunje",2210,"klip98",2161,"Italian Game"
"13213","TRUE",38,"mate","black","paddy1992",1444,"b2g4gotu",1834,"Mieses Opening"
"13214","TRUE",115,"resign","white","b2g4gotu",1831,"paddy1992",1458,"Polish Opening"
"13215","TRUE",114,"mate","black","paddy1992",1476,"b2g4gotu",1828,"Mieses Opening"
"13216","TRUE",57,"mate","white","b2g4gotu",1824,"paddy1992",1498,"French Defense"
"13217","TRUE",54,"mate","black","paddy1992",1527,"b2g4gotu",1819,"Mieses Opening"
"13218","TRUE",69,"mate","white","b2g4gotu",1814,"paddy1992",1567,"Polish Opening"
"13220","TRUE",132,"mate","black","paddy1992",1349,"b2g4gotu",1832,"Alekhine Defense"
"13221","TRUE",55,"mate","white","b2g4gotu",1830,"paddy1992",1369,"Grob Opening"
"13222","TRUE",54,"outoftime","black","paddy1992",1396,"b2g4gotu",1827,"Mieses Opening"
"13223","TRUE",125,"mate","white","b2g4gotu",1824,"paddy1992",1433,"Polish Opening"
"13224","TRUE",72,"mate","black","paddy1992",1500,"b2g4gotu",1821,"Mieses Opening"
"13297","TRUE",83,"resign","black","pageprotector",1539,"azizhoca",1582,"Owen Defense"
"13300","TRUE",55,"mate","white","amadofranco2016",1559,"pageprotector",1539,"Queen's Pawn Game"
"13301","TRUE",74,"resign","black","pageprotector",1549,"amadofranco2016",1549,"Philidor Defense"
"13305","TRUE",45,"outoftime","white","y_d",1553,"pageprotector",1538,"Queen's Pawn Game"
"13310","FALSE",76,"resign","black","cowcowcuw123",2030,"ls",1841,"Sicilian Defense"
"13312","FALSE",42,"resign","white","mehdi271",1855,"cowcowcuw123",2030,"Queen's Pawn Game"
"13314","FALSE",99,"mate","white","cowcowcuw123",2030,"ls",1841,"Philidor Defense"
"13315","FALSE",26,"resign","black","cowcowcuw123",2030,"ls",1841,"Scandinavian Defense"
"13322","TRUE",29,"mate","white","arturfritz",1493,"tharmarajah",1342,"Queen's Gambit Declined"
"13323","TRUE",66,"resign","black","tharmarajah",1349,"arturfritz",1486,"King's Knight Opening"
"13327","TRUE",81,"resign","black","arturfritz",1490,"faridov",1317,"Italian Game"
"13340","TRUE",37,"resign","black","goldenfox99",1392,"binoxmen",1608,"English Opening"
"13341","TRUE",21,"resign","white","binoxmen",1603,"goldenfox99",1402,"Italian Game"
"13343","FALSE",94,"resign","black","gourang",1116,"goldenfox99",1402,"English Opening"
"13344","FALSE",61,"resign","white","gourang",1116,"goldenfox99",1402,"Bird Opening"
"13345","FALSE",21,"resign","white","gourang",1116,"goldenfox99",1402,"Sicilian Defense"
"13346","FALSE",50,"mate","black","gourang",1116,"goldenfox99",1402,"Sicilian Defense"
"13347","FALSE",30,"resign","black","goldenfox99",1402,"gourang",1116,"Rat Defense"
"13349","TRUE",57,"resign","white","magnata2016",1737,"goldenfox99",1408,"English Opening"
"13352","TRUE",35,"resign","white","vitaminex",1859,"goldenfox99",1460,"Sicilian Defense"
"13353","TRUE",43,"resign","white","sansebastian",1501,"goldenfox99",1484,"Indian Game"
"13368","TRUE",75,"resign","white","meme_master",1631,"sadlittleturtle",1711,"Scotch Game"
"13370","TRUE",76,"resign","black","dantesmontecristo",1197,"meme_master",1628,"French Defense"
"13374","TRUE",17,"resign","white","meme_master",1624,"xclasher",1526,"Sicilian Defense"
"13375","TRUE",20,"resign","black","xclasher",1537,"meme_master",1613,"French Defense"
"13376","TRUE",58,"resign","white","meme_master",1602,"xclasher",1549,"Sicilian Defense"
